index,field_key,dataset_name,physical_meaning,source_device_interface,unit,measured_or_commanded,urdf_joint_name,sign,zero_offset,formula,coupling_or_mimic,evidence,verified
578,observation.state,hand_tactile_sensor_1.raw_force_39.fy,tactile sensor 1 raw distributed force raw_idx 39 fy,xhand SDK sensor_data[1].raw_force[39].fy,,"measured sensor value, unless fallback",,,,state[578]=sensor_data[1].raw_force[39].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
579,observation.state,hand_tactile_sensor_1.raw_force_39.fz,tactile sensor 1 raw distributed force raw_idx 39 fz,xhand SDK sensor_data[1].raw_force[39].fz,,"measured sensor value, unless fallback",,,,state[579]=sensor_data[1].raw_force[39].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
580,observation.state,hand_tactile_sensor_1.raw_force_40.fx,tactile sensor 1 raw distributed force raw_idx 40 fx,xhand SDK sensor_data[1].raw_force[40].fx,,"measured sensor value, unless fallback",,,,state[580]=sensor_data[1].raw_force[40].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
581,observation.state,hand_tactile_sensor_1.raw_force_40.fy,tactile sensor 1 raw distributed force raw_idx 40 fy,xhand SDK sensor_data[1].raw_force[40].fy,,"measured sensor value, unless fallback",,,,state[581]=sensor_data[1].raw_force[40].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
582,observation.state,hand_tactile_sensor_1.raw_force_40.fz,tactile sensor 1 raw distributed force raw_idx 40 fz,xhand SDK sensor_data[1].raw_force[40].fz,,"measured sensor value, unless fallback",,,,state[582]=sensor_data[1].raw_force[40].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
583,observation.state,hand_tactile_sensor_1.raw_force_41.fx,tactile sensor 1 raw distributed force raw_idx 41 fx,xhand SDK sensor_data[1].raw_force[41].fx,,"measured sensor value, unless fallback",,,,state[583]=sensor_data[1].raw_force[41].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
584,observation.state,hand_tactile_sensor_1.raw_force_41.fy,tactile sensor 1 raw distributed force raw_idx 41 fy,xhand SDK sensor_data[1].raw_force[41].fy,,"measured sensor value, unless fallback",,,,state[584]=sensor_data[1].raw_force[41].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
585,observation.state,hand_tactile_sensor_1.raw_force_41.fz,tactile sensor 1 raw distributed force raw_idx 41 fz,xhand SDK sensor_data[1].raw_force[41].fz,,"measured sensor value, unless fallback",,,,state[585]=sensor_data[1].raw_force[41].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
586,observation.state,hand_tactile_sensor_1.raw_force_42.fx,tactile sensor 1 raw distributed force raw_idx 42 fx,xhand SDK sensor_data[1].raw_force[42].fx,,"measured sensor value, unless fallback",,,,state[586]=sensor_data[1].raw_force[42].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
587,observation.state,hand_tactile_sensor_1.raw_force_42.fy,tactile sensor 1 raw distributed force raw_idx 42 fy,xhand SDK sensor_data[1].raw_force[42].fy,,"measured sensor value, unless fallback",,,,state[587]=sensor_data[1].raw_force[42].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
588,observation.state,hand_tactile_sensor_1.raw_force_42.fz,tactile sensor 1 raw distributed force raw_idx 42 fz,xhand SDK sensor_data[1].raw_force[42].fz,,"measured sensor value, unless fallback",,,,state[588]=sensor_data[1].raw_force[42].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
589,observation.state,hand_tactile_sensor_1.raw_force_43.fx,tactile sensor 1 raw distributed force raw_idx 43 fx,xhand SDK sensor_data[1].raw_force[43].fx,,"measured sensor value, unless fallback",,,,state[589]=sensor_data[1].raw_force[43].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
590,observation.state,hand_tactile_sensor_1.raw_force_43.fy,tactile sensor 1 raw distributed force raw_idx 43 fy,xhand SDK sensor_data[1].raw_force[43].fy,,"measured sensor value, unless fallback",,,,state[590]=sensor_data[1].raw_force[43].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
591,observation.state,hand_tactile_sensor_1.raw_force_43.fz,tactile sensor 1 raw distributed force raw_idx 43 fz,xhand SDK sensor_data[1].raw_force[43].fz,,"measured sensor value, unless fallback",,,,state[591]=sensor_data[1].raw_force[43].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
592,observation.state,hand_tactile_sensor_1.raw_force_44.fx,tactile sensor 1 raw distributed force raw_idx 44 fx,xhand SDK sensor_data[1].raw_force[44].fx,,"measured sensor value, unless fallback",,,,state[592]=sensor_data[1].raw_force[44].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
593,observation.state,hand_tactile_sensor_1.raw_force_44.fy,tactile sensor 1 raw distributed force raw_idx 44 fy,xhand SDK sensor_data[1].raw_force[44].fy,,"measured sensor value, unless fallback",,,,state[593]=sensor_data[1].raw_force[44].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
594,observation.state,hand_tactile_sensor_1.raw_force_44.fz,tactile sensor 1 raw distributed force raw_idx 44 fz,xhand SDK sensor_data[1].raw_force[44].fz,,"measured sensor value, unless fallback",,,,state[594]=sensor_data[1].raw_force[44].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
595,observation.state,hand_tactile_sensor_1.raw_force_45.fx,tactile sensor 1 raw distributed force raw_idx 45 fx,xhand SDK sensor_data[1].raw_force[45].fx,,"measured sensor value, unless fallback",,,,state[595]=sensor_data[1].raw_force[45].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
596,observation.state,hand_tactile_sensor_1.raw_force_45.fy,tactile sensor 1 raw distributed force raw_idx 45 fy,xhand SDK sensor_data[1].raw_force[45].fy,,"measured sensor value, unless fallback",,,,state[596]=sensor_data[1].raw_force[45].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
597,observation.state,hand_tactile_sensor_1.raw_force_45.fz,tactile sensor 1 raw distributed force raw_idx 45 fz,xhand SDK sensor_data[1].raw_force[45].fz,,"measured sensor value, unless fallback",,,,state[597]=sensor_data[1].raw_force[45].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
598,observation.state,hand_tactile_sensor_1.raw_force_46.fx,tactile sensor 1 raw distributed force raw_idx 46 fx,xhand SDK sensor_data[1].raw_force[46].fx,,"measured sensor value, unless fallback",,,,state[598]=sensor_data[1].raw_force[46].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
599,observation.state,hand_tactile_sensor_1.raw_force_46.fy,tactile sensor 1 raw distributed force raw_idx 46 fy,xhand SDK sensor_data[1].raw_force[46].fy,,"measured sensor value, unless fallback",,,,state[599]=sensor_data[1].raw_force[46].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
600,observation.state,hand_tactile_sensor_1.raw_force_46.fz,tactile sensor 1 raw distributed force raw_idx 46 fz,xhand SDK sensor_data[1].raw_force[46].fz,,"measured sensor value, unless fallback",,,,state[600]=sensor_data[1].raw_force[46].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
601,observation.state,hand_tactile_sensor_1.raw_force_47.fx,tactile sensor 1 raw distributed force raw_idx 47 fx,xhand SDK sensor_data[1].raw_force[47].fx,,"measured sensor value, unless fallback",,,,state[601]=sensor_data[1].raw_force[47].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
602,observation.state,hand_tactile_sensor_1.raw_force_47.fy,tactile sensor 1 raw distributed force raw_idx 47 fy,xhand SDK sensor_data[1].raw_force[47].fy,,"measured sensor value, unless fallback",,,,state[602]=sensor_data[1].raw_force[47].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
603,observation.state,hand_tactile_sensor_1.raw_force_47.fz,tactile sensor 1 raw distributed force raw_idx 47 fz,xhand SDK sensor_data[1].raw_force[47].fz,,"measured sensor value, unless fallback",,,,state[603]=sensor_data[1].raw_force[47].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
604,observation.state,hand_tactile_sensor_1.raw_force_48.fx,tactile sensor 1 raw distributed force raw_idx 48 fx,xhand SDK sensor_data[1].raw_force[48].fx,,"measured sensor value, unless fallback",,,,state[604]=sensor_data[1].raw_force[48].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
605,observation.state,hand_tactile_sensor_1.raw_force_48.fy,tactile sensor 1 raw distributed force raw_idx 48 fy,xhand SDK sensor_data[1].raw_force[48].fy,,"measured sensor value, unless fallback",,,,state[605]=sensor_data[1].raw_force[48].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
606,observation.state,hand_tactile_sensor_1.raw_force_48.fz,tactile sensor 1 raw distributed force raw_idx 48 fz,xhand SDK sensor_data[1].raw_force[48].fz,,"measured sensor value, unless fallback",,,,state[606]=sensor_data[1].raw_force[48].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
607,observation.state,hand_tactile_sensor_1.raw_force_49.fx,tactile sensor 1 raw distributed force raw_idx 49 fx,xhand SDK sensor_data[1].raw_force[49].fx,,"measured sensor value, unless fallback",,,,state[607]=sensor_data[1].raw_force[49].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
608,observation.state,hand_tactile_sensor_1.raw_force_49.fy,tactile sensor 1 raw distributed force raw_idx 49 fy,xhand SDK sensor_data[1].raw_force[49].fy,,"measured sensor value, unless fallback",,,,state[608]=sensor_data[1].raw_force[49].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
609,observation.state,hand_tactile_sensor_1.raw_force_49.fz,tactile sensor 1 raw distributed force raw_idx 49 fz,xhand SDK sensor_data[1].raw_force[49].fz,,"measured sensor value, unless fallback",,,,state[609]=sensor_data[1].raw_force[49].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
610,observation.state,hand_tactile_sensor_1.raw_force_50.fx,tactile sensor 1 raw distributed force raw_idx 50 fx,xhand SDK sensor_data[1].raw_force[50].fx,,"measured sensor value, unless fallback",,,,state[610]=sensor_data[1].raw_force[50].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
611,observation.state,hand_tactile_sensor_1.raw_force_50.fy,tactile sensor 1 raw distributed force raw_idx 50 fy,xhand SDK sensor_data[1].raw_force[50].fy,,"measured sensor value, unless fallback",,,,state[611]=sensor_data[1].raw_force[50].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
612,observation.state,hand_tactile_sensor_1.raw_force_50.fz,tactile sensor 1 raw distributed force raw_idx 50 fz,xhand SDK sensor_data[1].raw_force[50].fz,,"measured sensor value, unless fallback",,,,state[612]=sensor_data[1].raw_force[50].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
613,observation.state,hand_tactile_sensor_1.raw_force_51.fx,tactile sensor 1 raw distributed force raw_idx 51 fx,xhand SDK sensor_data[1].raw_force[51].fx,,"measured sensor value, unless fallback",,,,state[613]=sensor_data[1].raw_force[51].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
614,observation.state,hand_tactile_sensor_1.raw_force_51.fy,tactile sensor 1 raw distributed force raw_idx 51 fy,xhand SDK sensor_data[1].raw_force[51].fy,,"measured sensor value, unless fallback",,,,state[614]=sensor_data[1].raw_force[51].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
615,observation.state,hand_tactile_sensor_1.raw_force_51.fz,tactile sensor 1 raw distributed force raw_idx 51 fz,xhand SDK sensor_data[1].raw_force[51].fz,,"measured sensor value, unless fallback",,,,state[615]=sensor_data[1].raw_force[51].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
616,observation.state,hand_tactile_sensor_1.raw_force_52.fx,tactile sensor 1 raw distributed force raw_idx 52 fx,xhand SDK sensor_data[1].raw_force[52].fx,,"measured sensor value, unless fallback",,,,state[616]=sensor_data[1].raw_force[52].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
617,observation.state,hand_tactile_sensor_1.raw_force_52.fy,tactile sensor 1 raw distributed force raw_idx 52 fy,xhand SDK sensor_data[1].raw_force[52].fy,,"measured sensor value, unless fallback",,,,state[617]=sensor_data[1].raw_force[52].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
618,observation.state,hand_tactile_sensor_1.raw_force_52.fz,tactile sensor 1 raw distributed force raw_idx 52 fz,xhand SDK sensor_data[1].raw_force[52].fz,,"measured sensor value, unless fallback",,,,state[618]=sensor_data[1].raw_force[52].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
619,observation.state,hand_tactile_sensor_1.raw_force_53.fx,tactile sensor 1 raw distributed force raw_idx 53 fx,xhand SDK sensor_data[1].raw_force[53].fx,,"measured sensor value, unless fallback",,,,state[619]=sensor_data[1].raw_force[53].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
620,observation.state,hand_tactile_sensor_1.raw_force_53.fy,tactile sensor 1 raw distributed force raw_idx 53 fy,xhand SDK sensor_data[1].raw_force[53].fy,,"measured sensor value, unless fallback",,,,state[620]=sensor_data[1].raw_force[53].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
621,observation.state,hand_tactile_sensor_1.raw_force_53.fz,tactile sensor 1 raw distributed force raw_idx 53 fz,xhand SDK sensor_data[1].raw_force[53].fz,,"measured sensor value, unless fallback",,,,state[621]=sensor_data[1].raw_force[53].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
622,observation.state,hand_tactile_sensor_1.raw_force_54.fx,tactile sensor 1 raw distributed force raw_idx 54 fx,xhand SDK sensor_data[1].raw_force[54].fx,,"measured sensor value, unless fallback",,,,state[622]=sensor_data[1].raw_force[54].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
623,observation.state,hand_tactile_sensor_1.raw_force_54.fy,tactile sensor 1 raw distributed force raw_idx 54 fy,xhand SDK sensor_data[1].raw_force[54].fy,,"measured sensor value, unless fallback",,,,state[623]=sensor_data[1].raw_force[54].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
624,observation.state,hand_tactile_sensor_1.raw_force_54.fz,tactile sensor 1 raw distributed force raw_idx 54 fz,xhand SDK sensor_data[1].raw_force[54].fz,,"measured sensor value, unless fallback",,,,state[624]=sensor_data[1].raw_force[54].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
625,observation.state,hand_tactile_sensor_1.raw_force_55.fx,tactile sensor 1 raw distributed force raw_idx 55 fx,xhand SDK sensor_data[1].raw_force[55].fx,,"measured sensor value, unless fallback",,,,state[625]=sensor_data[1].raw_force[55].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
626,observation.state,hand_tactile_sensor_1.raw_force_55.fy,tactile sensor 1 raw distributed force raw_idx 55 fy,xhand SDK sensor_data[1].raw_force[55].fy,,"measured sensor value, unless fallback",,,,state[626]=sensor_data[1].raw_force[55].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
627,observation.state,hand_tactile_sensor_1.raw_force_55.fz,tactile sensor 1 raw distributed force raw_idx 55 fz,xhand SDK sensor_data[1].raw_force[55].fz,,"measured sensor value, unless fallback",,,,state[627]=sensor_data[1].raw_force[55].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
628,observation.state,hand_tactile_sensor_1.raw_force_56.fx,tactile sensor 1 raw distributed force raw_idx 56 fx,xhand SDK sensor_data[1].raw_force[56].fx,,"measured sensor value, unless fallback",,,,state[628]=sensor_data[1].raw_force[56].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
629,observation.state,hand_tactile_sensor_1.raw_force_56.fy,tactile sensor 1 raw distributed force raw_idx 56 fy,xhand SDK sensor_data[1].raw_force[56].fy,,"measured sensor value, unless fallback",,,,state[629]=sensor_data[1].raw_force[56].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
630,observation.state,hand_tactile_sensor_1.raw_force_56.fz,tactile sensor 1 raw distributed force raw_idx 56 fz,xhand SDK sensor_data[1].raw_force[56].fz,,"measured sensor value, unless fallback",,,,state[630]=sensor_data[1].raw_force[56].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
631,observation.state,hand_tactile_sensor_1.raw_force_57.fx,tactile sensor 1 raw distributed force raw_idx 57 fx,xhand SDK sensor_data[1].raw_force[57].fx,,"measured sensor value, unless fallback",,,,state[631]=sensor_data[1].raw_force[57].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
